Subject	Word	VOT	Length	Density	Frequency	SumSegProbability	SumBiProb	MinPair	Pair	Vowel	Consonant	Prevoiced	x	y
3	done	-0.066915925	3	49	485.04	0.1871	0.0081	0.5	9D	AH	D	1		
3	done	-0.054027211	3	49	485.04	0.1871	0.0081	0.5	9D	AH	D	1		
3	dour	0.021228475	3	19	0.16	0.1699	0.0023	0.5	12D	AW	D	0		
3	dour	0.024177063	3	19	0.16	0.1699	0.0023	0.5	12D	AW	D	0		
3	dour	0.019528225	3	19	0.16	0.1699	0.0023	0.5	12D	AW	D	0		
3	douse	0.059346091	3	26	0.8	0.1404	0.0017	-0.5	12D	AW	D	0		
3	douse	0.023333174	3	26	0.8	0.1404	0.0017	-0.5	12D	AW	D	0		
3	douse	0.016306328	3	26	0.8	0.1404	0.0017	-0.5	12D	AW	D	0		
3	dub	0.018836519	3	29	1.08	0.117	0.006	0.5	14D	AH	D	0		
3	dub	-0.020633277	3	29	1.08	0.117	0.006	0.5	14D	AH	D	1		
3	dub	-0.08840388	3	29	1.08	0.117	0.006	0.5	14D	AH	D	1		
3	dumb	0.020969719	3	42	46.96	0.1405	0.0075	-0.5	13D	AH	D	0		
3	dumb	0.019071501	3	42	46.96	0.1405	0.0075	-0.5	13D	AH	D	0		
3	dumb	0.020678735	3	42	46.96	0.1405	0.0075	-0.5	13D	AH	D	0		
3	dunce	0.022453922	4	11	0.49	0.2372	0.0182	-0.5	14D	AH	D	0		
3	dunce	0.018338149	4	11	0.49	0.2372	0.0182	-0.5	14D	AH	D	0		
3	dunce	0.018199304	4	11	0.49	0.2372	0.0182	-0.5	14D	AH	D	0		
3	dune	0.020173682	3	37	1	0.1701	0.0043	0.5	15D	UW	D	0		
3	dune	-0.088647014	3	37	1	0.1701	0.0043	0.5	15D	UW	D	1		
3	dune	0.014542258	3	37	1	0.1701	0.0043	0.5	15D	UW	D	0		
3	dupe	0.01971715	3	29	0.65	0.1111	0.0035	-0.5	15D	UW	D	0		
3	dupe	0.035278819	3	29	0.65	0.1111	0.0035	-0.5	15D	UW	D	0		
3	dupe	0.017882952	3	29	0.65	0.1111	0.0035	-0.5	15D	UW	D	0		
3	dusk	0.019577413	4	12	1.2	0.2121	0.0121	0.5	13D	AH	D	0		
3	dusk	0.020742436	4	12	1.2	0.2121	0.0121	0.5	13D	AH	D	0		
3	dusk	-0.078678005	4	12	1.2	0.2121	0.0121	0.5	13D	AH	D	1		
3	gain	0.035186846	3	40	13.73	1.1513	1.0042	0.5	3G	EY	G	0		
3	gain	-0.04906576	3	40	13.73	1.1513	1.0042	0.5	3G	EY	G	1		
3	gain	-0.019333682	3	40	13.73	1.1513	1.0042	0.5	3G	EY	G	1		
3	gap	-0.071952813	3	30	4.27	1.1425	1.0081	0.5	1G	AE	G	1		
3	gap	-0.077350718	3	30	4.27	1.1425	1.0081	0.5	1G	AE	G	1		
3	gap	-0.053381708	3	30	4.27	1.1425	1.0081	0.5	1G	AE	G	1		
3	gas	0.032806686	3	36	67.78	1.1842	1.0104	-0.5	1G	AE	G	0		
3	gas	-0.075372149	3	36	67.78	1.1842	1.0104	-0.5	1G	AE	G	1		
3	gas	-0.03014966	3	36	67.78	1.1842	1.0104	-0.5	1G	AE	G	1		
3	gash	0.036856462	3	28	0.69	1.1131	1.0052	0.5	2G	AE	G	0		
3	gash	0.029696563	3	28	0.69	1.1131	1.0052	0.5	2G	AE	G	0		
3	gash	0.03824473	3	28	0.69	1.1131	1.0052	0.5	2G	AE	G	0		
3	gasp	0.030091289	4	9	1.73	1.2204	1.0185	-0.5	2G	AE	G	0		
3	gasp	-0.110170068	4	9	1.73	1.2204	1.0185	-0.5	2G	AE	G	1		
3	gasp	0.030907029	4	9	1.73	1.2204	1.0185	-0.5	2G	AE	G	0		
3	gate	0.053894459	3	33	32.04	1.1212	1.0042	-0.5	3G	EY	G	0		
3	gate	0.036076475	3	33	32.04	1.1212	1.0042	-0.5	3G	EY	G	0		
3	gate	-0.135965986	3	33	32.04	1.1212	1.0042	-0.5	3G	EY	G	1		
3	ghoul	0.054035088	3	26	1.02	1.1218	1.002	0.5	6G	UW	G	0		
3	ghoul	0.033349323	3	26	1.02	1.1218	1.002	0.5	6G	UW	G	0		
3	ghoul	-0.033088435	3	26	1.02	1.1218	1.002	0.5	6G	UW	G	1		
3	gift	0.044338346	4	11	64.51	1.2312	1.0066	-0.5	10G	IH	G	0		
3	gift	0.051491129	4	11	64.51	1.2312	1.0066	-0.5	10G	IH	G	0		
3	gift	0.046029199	4	11	64.51	1.2312	1.0066	-0.5	10G	IH	G	0		
3	gig	0.032357737	3	21	11.2	1.1401	1.0048	-0.5	5G	IH	G	0		
3	gig	0.046923186	3	21	11.2	1.1401	1.0048	-0.5	5G	IH	G	0		
3	gig	-0.064486557	3	21	11.2	1.1401	1.0048	-0.5	5G	IH	G	1		
3	gild	0.043782443	4	16	0.08	1.2361	1.0142	0.5	12G	IH	G	0		
3	gild	0.046308827	4	16	0.08	1.2361	1.0142	0.5	12G	IH	G	0		
3	gild	0.035468481	4	16	0.08	1.2361	1.0142	0.5	12G	IH	G	0		
3	gill	0.061809068	3	40	1.71	1.1958	1.0102	0.5	5G	IH	G	0		
3	gill	0.03734386	3	40	1.71	1.1958	1.0102	0.5	5G	IH	G	0		
3	gill	0.01466901	3	40	1.71	1.1958	1.0102	0.5	5G	IH	G	0		
3	gimp	0.040722875	4	7	0.94	1.2078	1.0172	-0.5	12G	IH	G	0		
3	gimp	0.036995266	4	7	0.94	1.2078	1.0172	-0.5	12G	IH	G	0		
3	gimp	0.03062544	4	7	0.94	1.2078	1.0172	-0.5	12G	IH	G	0		
3	gob	0.049784126	3	23	11.14	1.1124	1.0039	0.5	11G	AA	G	0		
3	gob	-0.052664939	3	23	11.14	1.1124	1.0039	0.5	11G	AA	G	1		
3	gob	-0.02375794	3	23	11.14	1.1124	1.0039	0.5	11G	AA	G	1		
3	goof	0.034827098	3	17	2.22	1.0678	1.0008	-0.5	6G	UW	G	0		
3	goof	0.042043336	3	17	2.22	1.0678	1.0008	-0.5	6G	UW	G	0		
3	goof	0.04015999	3	17	2.22	1.0678	1.0008	-0.5	6G	UW	G	0		
3	goon	0.036157656	3	29	2.27	1.1442	1.003	0.5	7G	UW	G	0		
3	goon	-0.054902494	3	29	2.27	1.1442	1.003	0.5	7G	UW	G	1		
3	goon	-0.060910809	3	29	2.27	1.1442	1.003	0.5	7G	UW	G	1		
3	goose	0.037590267	3	24	13.04	1.1413	1.0022	-0.5	7G	UW	G	0		
3	goose	0.036999874	3	24	13.04	1.1413	1.0022	-0.5	7G	UW	G	0		
3	goose	0.034499324	3	24	13.04	1.1413	1.0022	-0.5	7G	UW	G	0		
3	gore	0.041675773	3	35	1.08	1.1536	1.0192	0.5	8G	AO	G	0		
3	gore	0.013513517	3	35	1.08	1.1536	1.0192	0.5	8G	AO	G	0		
3	gore	-0.170521542	3	35	1.08	1.1536	1.0192	0.5	8G	AO	G	1		
3	gorge	-0.059047934	4	7	1.31	1.1649	1.0202	-0.5	8G	AO	G	1		
3	gorge	0.025789032	4	7	1.31	1.1649	1.0202	-0.5	8G	AO	G	0		
3	gorge	-0.077513228	4	7	1.31	1.1649	1.0202	-0.5	8G	AO	G	1		
3	goth	0.032681201	3	11	0.63	1.0938	1.0021	-0.5	11G	AA	G	0		
3	goth	0.022953668	3	11	0.63	1.0938	1.0021	-0.5	11G	AA	G	0		
3	goth	-0.05343002	3	11	0.63	1.0938	1.0021	-0.5	11G	AA	G	1		
3	guilt	0.044519449	4	18	14.9	1.2852	1.0141	0.5	10G	IH	G	0		
3	guilt	0.03031662	4	18	14.9	1.2852	1.0141	0.5	10G	IH	G	0		
3	guilt	-0.103862812	4	18	14.9	1.2852	1.0141	0.5	10G	IH	G	1		
3	gum	-0.087753125	3	30	13.39	1.1146	1.0067	0.5	9G	AH	G	1		
3	gum	-0.129756573	3	30	13.39	1.1146	1.0067	0.5	9G	AH	G	1		
3	gum	-0.10202318	3	30	13.39	1.1146	1.0067	0.5	9G	AH	G	1		
3	gush	0.029559607	3	20	0.71	1.0729	1.002	-0.5	9G	AH	G	0		
3	gush	0.030270929	3	20	0.71	1.0729	1.002	-0.5	9G	AH	G	0		
3	gush	0.024211569	3	20	0.71	1.0729	1.002	-0.5	9G	AH	G	0		
4	babe	0.015391696	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	0		
4	babe	0.013833941	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	0		
4	babe	0.020828242	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	0		
4	bade	-0.070758193	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	1		
4	bade	-0.077509448	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	1		
4	bade	-0.077135299	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	1		
4	badge	0.012875094	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	0		
4	badge	0.019107076	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	0		
4	badge	0.013201737	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	0		
4	bane	-0.14593424	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	1		
4	bane	-0.076666667	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	1		
4	bane	0.017566962	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	0		
4	bark	-0.080018896	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	1		
4	bark	-0.120060469	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	1		
4	bark	-0.081020408	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	1		
4	barn	0.019895732	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	0		
4	barn	0.021713329	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	0		
4	barn	0.017948147	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	0		
4	bat	-0.099944351	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	1		
4	bat	0.017208648	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	0		
4	bat	0.012758194	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	0		
4	beak	-0.094756886	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	1		
4	beak	0.012528019	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	0		
4	beak	-0.054974033	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	1		
4	bean	-0.082326531	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	1		
4	bean	0.022427879	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	0		
4	bean	-0.067056009	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	1		
4	bed	0.021883951	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	0		
4	bed	0.012135373	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	0		
4	bed	0.012226989	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	0		
4	beige	0.01250498	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	0		
4	beige	0.011647177	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	0		
4	beige	0.02024101	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	0		
4	belch	-0.037630385	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	1		
4	belch	0.020346939	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	0		
4	belch	0.014183872	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	0		
4	bell	-0.182063492	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	1		
4	bell	-0.108344671	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	1		
4	bell	0.017700131	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	0		
4	belt	0.012351675	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	0		
4	belt	0.019632477	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	0		
4	belt	0.012682216	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	0		
4	best	0.012609479	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	0		
4	best	-0.04975757	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	1		
4	best	-0.084355361	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	1		
4	bet	-0.069826153	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	1		
4	bet	-0.09547808	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	1		
4	bet	-0.113970878	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	1		
4	bike	0.013949637	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	0		
4	bike	0.018740728	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	0		
4	bike	-0.045876255	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	1		
4	bin	-0.110861678	3	42	5.37	0.2435	0.0136	0.5	10B	IH	B	1		
4	bin	0.013916556	3	42	5.37	0.2435	0.0136	0.5	10B	IH	B	0		
4	bin	0.015057398	3	42	5.37	0.2435	0.0136	0.5	10B	IH	B	0		
4	binge	-0.050000145	4	7	0.92	0.2548	0.0162	-0.5	10B	IH	B	1		
4	binge	-0.07897714	4	7	0.92	0.2548	0.0162	-0.5	10B	IH	B	1		
4	binge	-0.116247166	4	7	0.92	0.2548	0.0162	-0.5	10B	IH	B	1		
4	bite	-0.107981859	3	37	40.78	0.1515	0.0057	-0.5	11B	AY	B	1		
4	bite	-0.075768649	3	37	40.78	0.1515	0.0057	-0.5	11B	AY	B	1		
4	bite	-0.089455782	3	37	40.78	0.1515	0.0057	-0.5	11B	AY	B	1		
4	boast	0.019254538	4	20	1.06	0.2687	0.0279	0.5	12B	OW	B	0		
4	boast	-0.057724139	4	20	1.06	0.2687	0.0279	0.5	12B	OW	B	1		
4	boast	0.031492274	4	20	1.06	0.2687	0.0279	0.5	12B	OW	B	0		
4	bolt	-0.111978458	4	16	6.88	0.2636	0.0117	-0.5	12B	OW	B	1		
4	bolt	0.021643991	4	16	6.88	0.2636	0.0117	-0.5	12B	OW	B	0		
4	bolt	-0.041550672	4	16	6.88	0.2636	0.0117	-0.5	12B	OW	B	1		
4	bone	0.021127922	3	40	26.06	0.1966	0.0045	-0.5	13B	OW	B	0		
4	bone	0.012201976	3	40	26.06	0.1966	0.0045	-0.5	13B	OW	B	0		
4	bone	0.018504192	3	40	26.06	0.1966	0.0045	-0.5	13B	OW	B	0		
4	bowl	-0.055698587	3	39	21.45	0.1742	0.0078	0.5	13B	OW	B	1		
4	bowl	0.026695229	3	39	21.45	0.1742	0.0078	0.5	13B	OW	B	0		
4	bowl	0.023345931	3	39	21.45	0.1742	0.0078	0.5	13B	OW	B	0		
4	bud	0.018511735	3	37	35.45	0.1284	0.0044	-0.5	16B	AH	B	0		
4	bud	0.019103338	3	37	35.45	0.1284	0.0044	-0.5	16B	AH	B	0		
4	bud	0.020019263	3	37	35.45	0.1284	0.0044	-0.5	16B	AH	B	0		
4	bug	-0.037057691	3	33	20.94	0.1083	0.0048	0.5	16B	AH	B	1		
4	bug	0.017778481	3	33	20.94	0.1083	0.0048	0.5	16B	AH	B	0		
4	bug	0.012539246	3	33	20.94	0.1083	0.0048	0.5	16B	AH	B	0		
4	bum	-0.094167093	3	35	15.43	0.1399	0.0085	-0.5	17B	AH	B	1		
4	bum	0.019434137	3	35	15.43	0.1399	0.0085	-0.5	17B	AH	B	0		
4	bum	0.014902753	3	35	15.43	0.1399	0.0085	-0.5	17B	AH	B	0		
4	bump	0.01229033	4	18	12.35	0.1761	0.0176	0.5	18B	AH	B	0		
4	bump	0.011955215	4	18	12.35	0.1761	0.0176	0.5	18B	AH	B	0		
4	bump	0.017773475	4	18	12.35	0.1761	0.0176	0.5	18B	AH	B	0		
4	bun	-0.093550373	3	47	2.88	0.1865	0.0091	0.5	17B	AH	B	1		
4	bun	0.018792202	3	47	2.88	0.1865	0.0091	0.5	17B	AH	B	0		
4	bun	-0.081187263	3	47	2.88	0.1865	0.0091	0.5	17B	AH	B	1		
4	bust	0.010619976	4	25	27.57	0.2586	0.0305	-0.5	18B	AH	B	0		
4	bust	0.011797559	4	25	27.57	0.2586	0.0305	-0.5	18B	AH	B	0		
4	bust	0.011727487	4	25	27.57	0.2586	0.0305	-0.5	18B	AH	B	0		
4	dab	-0.058596853	3	27	1.12	0.1572	0.0044	0.5	1D	AE	D	1		
4	dab	0.014578431	3	27	1.12	0.1572	0.0044	0.5	1D	AE	D	0		
4	dab	0.01959233	3	27	1.12	0.1572	0.0044	0.5	1D	AE	D	0		
4	daft	0.020315636	4	11	1.33	0.2403	0.005	-0.5	1D	AE	D	0		
4	daft	0.015115379	4	11	1.33	0.2403	0.005	-0.5	1D	AE	D	0		
4	daft	0.017819314	4	11	1.33	0.2403	0.005	-0.5	1D	AE	D	0		
4	darn	0.019239995	4	13	13.9	0.2375	0.0211	-0.5	2D	AA	D	0		
4	darn	-0.044391534	4	13	13.9	0.2375	0.0211	-0.5	2D	AA	D	1		
4	darn	-0.094845049	4	13	13.9	0.2375	0.0211	-0.5	2D	AA	D	1		
4	dart	-0.072165533	4	18	1.92	0.2801	0.0248	0.5	2D	AA	D	1		
4	dart	-0.116099773	4	18	1.92	0.2801	0.0248	0.5	2D	AA	D	1		
4	dart	0.021571496	4	18	1.92	0.2801	0.0248	0.5	2D	AA	D	0		
4	deaf	0.018939684	3	19	14.53	0.1444	0.0086	-0.5	3D	EH	D	0		
4	deaf	-0.09899093	3	19	14.53	0.1444	0.0086	-0.5	3D	EH	D	1		
4	deaf	0.021618175	3	19	14.53	0.1444	0.0086	-0.5	3D	EH	D	0		
4	deal	-0.088973352	3	36	261.37	0.1573	0.0057	0.5	5D	IY	D	1		
4	deal	-0.066832011	3	36	261.37	0.1573	0.0057	0.5	5D	IY	D	1		
4	deal	0.029270125	3	36	261.37	0.1573	0.0057	0.5	5D	IY	D	0		
4	dealt	0.022573845	4	19	7.43	0.2878	0.0196	-0.5	4D	EH	D	0		
4	dealt	0.018302513	4	19	7.43	0.2878	0.0196	-0.5	4D	EH	D	0		
4	dealt	0.019337871	4	19	7.43	0.2878	0.0196	-0.5	4D	EH	D	0		
4	deep	-0.079240363	3	26	76.39	0.1208	0.0045	-0.5	5D	IY	D	1		
4	deep	0.032463667	3	26	76.39	0.1208	0.0045	-0.5	5D	IY	D	0		
4	deep	-0.076031026	3	26	76.39	0.1208	0.0045	-0.5	5D	IY	D	1		
4	delve	-0.099619048	4	8	0.27	0.2131	0.0173	-0.5	6D	EH	D	1		
4	delve	-0.06664777	4	8	0.27	0.2131	0.0173	-0.5	6D	EH	D	1		
4	delve	-0.098820862	4	8	0.27	0.2131	0.0173	-0.5	6D	EH	D	1		
4	den	-0.079066515	3	43	6.12	0.2208	0.022	0.5	3D	EH	D	1		
4	den	-0.078079041	3	43	6.12	0.2208	0.022	0.5	3D	EH	D	1		
4	den	-0.072138776	3	43	6.12	0.2208	0.022	0.5	3D	EH	D	1		
4	dense	-0.096523229	4	18	2.12	0.2709	0.0321	0.5	4D	EH	D	1		
4	dense	0.019268943	4	18	2.12	0.2709	0.0321	0.5	4D	EH	D	0		
4	dense	0.023056688	4	18	2.12	0.2709	0.0321	0.5	4D	EH	D	0		
4	dent	-0.090401181	4	24	3.53	0.3102	0.0378	0.5	6D	EH	D	1		
4	dent	0.014875283	4	24	3.53	0.3102	0.0378	0.5	6D	EH	D	0		
4	dent	0.017845385	4	24	3.53	0.3102	0.0378	0.5	6D	EH	D	0		
4	dibs	-0.130055252	4	11	2.31	0.1861	0.0175	-0.5	16D	IH	D	1		
4	dibs	0.026538711	4	11	2.31	0.1861	0.0175	-0.5	16D	IH	D	0		
4	dibs	-0.100478858	4	11	2.31	0.1861	0.0175	-0.5	16D	IH	D	1		
4	dill	-0.122063492	3	45	1.76	0.2217	0.0242	0.5	16D	IH	D	1		
4	dill	-0.062335601	3	45	1.76	0.2217	0.0242	0.5	16D	IH	D	1		
4	dill	-0.095672611	3	45	1.76	0.2217	0.0242	0.5	16D	IH	D	1		
4	din	-0.091536281	3	46	1.18	0.2441	0.0248	0.5	8D	IH	D	1		
4	din	-0.072897976	3	46	1.18	0.2441	0.0248	0.5	8D	IH	D	1		
4	din	-0.093826531	3	46	1.18	0.2441	0.0248	0.5	8D	IH	D	1		
4	dip	-0.086788694	3	37	7.96	0.1852	0.0201	0.5	7D	IH	D	1		
4	dip	-0.113446712	3	37	7.96	0.1852	0.0201	0.5	7D	IH	D	1		
4	dip	-0.086306242	3	37	7.96	0.1852	0.0201	0.5	7D	IH	D	1		
4	disc	0.019582119	4	11	2.57	0.2691	0.0378	-0.5	7D	IH	D	0		
4	disc	0.025823777	4	11	2.57	0.2691	0.0378	-0.5	7D	IH	D	0		
4	disc	0.023174603	4	11	2.57	0.2691	0.0378	-0.5	7D	IH	D	0		
4	ditch	-0.096950113	3	27	7.86	0.156	0.0165	-0.5	8D	IH	D	1		
4	ditch	0.020148033	3	27	7.86	0.156	0.0165	-0.5	8D	IH	D	0		
4	ditch	-0.068004535	3	27	7.86	0.156	0.0165	-0.5	8D	IH	D	1		
4	does	0.017961806	3	30	666.71	0.1112	0.0034	-0.5	9D	AH	D	0		
4	does	0.019496851	3	30	666.71	0.1112	0.0034	-0.5	9D	AH	D	0		
4	does	0.025473595	3	30	666.71	0.1112	0.0034	-0.5	9D	AH	D	0		
4	done	0.019148401	3	49	485.04	0.1871	0.0081	0.5	9D	AH	D	0		
4	done	0.019153086	3	49	485.04	0.1871	0.0081	0.5	9D	AH	D	0		
4	done	0.028438569	3	49	485.04	0.1871	0.0081	0.5	9D	AH	D	0		
4	dour	0.022982478	3	19	0.16	0.1699	0.0023	0.5	12D	AW	D	0		
4	dour	0.02172685	3	19	0.16	0.1699	0.0023	0.5	12D	AW	D	0		
4	dour	0.025842348	3	19	0.16	0.1699	0.0023	0.5	12D	AW	D	0		
4	douse	0.019320687	3	26	0.8	0.1404	0.0017	-0.5	12D	AW	D	0		
4	douse	0.012558345	3	26	0.8	0.1404	0.0017	-0.5	12D	AW	D	0		
4	douse	0.017598569	3	26	0.8	0.1404	0.0017	-0.5	12D	AW	D	0		
4	dub	-0.08283563	3	29	1.08	0.117	0.006	0.5	14D	AH	D	1		
4	dub	-0.068525728	3	29	1.08	0.117	0.006	0.5	14D	AH	D	1		
4	dub	-0.074058957	3	29	1.08	0.117	0.006	0.5	14D	AH	D	1		
4	dumb	0.023485818	3	42	46.96	0.1405	0.0075	-0.5	13D	AH	D	0		
4	dumb	0.021148711	3	42	46.96	0.1405	0.0075	-0.5	13D	AH	D	0		
4	dumb	0.020999767	3	42	46.96	0.1405	0.0075	-0.5	13D	AH	D	0		
4	dunce	0.01251927	4	11	0.49	0.2372	0.0182	-0.5	14D	AH	D	0		
4	dunce	0.02415676	4	11	0.49	0.2372	0.0182	-0.5	14D	AH	D	0		
4	dunce	0.02312696	4	11	0.49	0.2372	0.0182	-0.5	14D	AH	D	0		
4	dune	-0.061927438	3	37	1	0.1701	0.0043	0.5	15D	UW	D	1		
4	dune	-0.125396825	3	37	1	0.1701	0.0043	0.5	15D	UW	D	1		
4	dune	-0.069553587	3	37	1	0.1701	0.0043	0.5	15D	UW	D	1		
4	dupe	0.055341756	3	29	0.65	0.1111	0.0035	-0.5	15D	UW	D	0		
4	dupe	0.044399093	3	29	0.65	0.1111	0.0035	-0.5	15D	UW	D	0		
4	dupe	-0.075736961	3	29	0.65	0.1111	0.0035	-0.5	15D	UW	D	1		
4	dusk	0.015078266	4	12	1.2	0.2121	0.0121	0.5	13D	AH	D	0		
4	dusk	0.020476516	4	12	1.2	0.2121	0.0121	0.5	13D	AH	D	0		
4	dusk	0.012477324	4	12	1.2	0.2121	0.0121	0.5	13D	AH	D	0		
4	gain	-0.055779975	3	40	13.73	1.1513	1.0042	0.5	3G	EY	G	1		
4	gain	-0.038825397	3	40	13.73	1.1513	1.0042	0.5	3G	EY	G	1		
4	gain	-0.032214664	3	40	13.73	1.1513	1.0042	0.5	3G	EY	G	1		
4	gap	0.037197205	3	30	4.27	1.1425	1.0081	0.5	1G	AE	G	0		
4	gap	-0.067698413	3	30	4.27	1.1425	1.0081	0.5	1G	AE	G	1		
4	gap	-0.042378981	3	30	4.27	1.1425	1.0081	0.5	1G	AE	G	1		
4	gas	-0.065115646	3	36	67.78	1.1842	1.0104	-0.5	1G	AE	G	1		
4	gas	-0.084792721	3	36	67.78	1.1842	1.0104	-0.5	1G	AE	G	1		
4	gas	0.042028198	3	36	67.78	1.1842	1.0104	-0.5	1G	AE	G	0		
4	gash	0.043941053	3	28	0.69	1.1131	1.0052	0.5	2G	AE	G	0		
4	gash	0.029445229	3	28	0.69	1.1131	1.0052	0.5	2G	AE	G	0		
4	gash	0.045089898	3	28	0.69	1.1131	1.0052	0.5	2G	AE	G	0		
4	gasp	0.03193384	4	9	1.73	1.2204	1.0185	-0.5	2G	AE	G	0		
4	gasp	-0.035842782	4	9	1.73	1.2204	1.0185	-0.5	2G	AE	G	1		
4	gasp	-0.042217225	4	9	1.73	1.2204	1.0185	-0.5	2G	AE	G	1		
4	gate	-0.050362812	3	33	32.04	1.1212	1.0042	-0.5	3G	EY	G	1		
4	gate	0.028422286	3	33	32.04	1.1212	1.0042	-0.5	3G	EY	G	0		
4	gate	-0.096550381	3	33	32.04	1.1212	1.0042	-0.5	3G	EY	G	1		
4	ghoul	0.037609725	3	26	1.02	1.1218	1.002	0.5	6G	UW	G	0		
4	ghoul	-0.078210884	3	26	1.02	1.1218	1.002	0.5	6G	UW	G	1		
4	ghoul	0.039995056	3	26	1.02	1.1218	1.002	0.5	6G	UW	G	0		
4	gift	0.038329554	4	11	64.51	1.2312	1.0066	-0.5	10G	IH	G	0		
4	gift	0.028322339	4	11	64.51	1.2312	1.0066	-0.5	10G	IH	G	0		
4	gift	-0.069181444	4	11	64.51	1.2312	1.0066	-0.5	10G	IH	G	1		
4	gig	-0.02984127	3	21	11.2	1.1401	1.0048	-0.5	5G	IH	G	1		
4	gig	-0.09569161	3	21	11.2	1.1401	1.0048	-0.5	5G	IH	G	1		
4	gig	-0.057827627	3	21	11.2	1.1401	1.0048	-0.5	5G	IH	G	1		
4	gild	0.055760299	4	16	0.08	1.2361	1.0142	0.5	12G	IH	G	0		
4	gild	0.063077556	4	16	0.08	1.2361	1.0142	0.5	12G	IH	G	0		
4	gild	-0.07249937	4	16	0.08	1.2361	1.0142	0.5	12G	IH	G	1		
4	gill	-0.059390905	3	40	1.71	1.1958	1.0102	0.5	5G	IH	G	1		
4	gill	-0.046096939	3	40	1.71	1.1958	1.0102	0.5	5G	IH	G	1		
4	gill	0.068802301	3	40	1.71	1.1958	1.0102	0.5	5G	IH	G	0		
4	gimp	-0.037471655	4	7	0.94	1.2078	1.0172	-0.5	12G	IH	G	1		
4	gimp	-0.036919561	4	7	0.94	1.2078	1.0172	-0.5	12G	IH	G	1		
4	gimp	-0.070634921	4	7	0.94	1.2078	1.0172	-0.5	12G	IH	G	1		
4	gob	0.03095724	3	23	11.14	1.1124	1.0039	0.5	11G	AA	G	0		
4	gob	0.028903488	3	23	11.14	1.1124	1.0039	0.5	11G	AA	G	0		
4	gob	0.02434596	3	23	11.14	1.1124	1.0039	0.5	11G	AA	G	0		
4	goof	-0.058167938	3	17	2.22	1.0678	1.0008	-0.5	6G	UW	G	1		
4	goof	0.044027248	3	17	2.22	1.0678	1.0008	-0.5	6G	UW	G	0		
4	goof	-0.039941043	3	17	2.22	1.0678	1.0008	-0.5	6G	UW	G	1		
4	goon	-0.044897959	3	29	2.27	1.1442	1.003	0.5	7G	UW	G	1		
4	goon	0.058505146	3	29	2.27	1.1442	1.003	0.5	7G	UW	G	0		
